k,t,U_1,U_2,V,W_1,W_2,X_1,X_2,X_est_1,X_est_2,X_est_3,X_est_4,X_est_5,X_est_6,Y,Y_m,Y_est_1,Y_est_2,Y_est_3,E_obs_1,E_obs_2,E_obs_3,Pd,alpha
286,143,1,-0.00899377369821367,0.0871872888222454,0,-0,10.9241836395171,2.25493238477427,10.9909412179721,2.30746365526306,11.1089430558372,2.41759132928173,10.9039836586736,2.28187382397693,3.27725509185513,3.36444238067738,3.29728236539164,3.33268291675117,3.27119509760208,-0.0200272735365048,-0.0554278248960407,0.00605999425304571,2.25493238477427,0
287,143.5,1,-0.00162023404000059,0.0423203773055137,-0,0,10.9018609324362,2.24593861107606,11.0370552359256,2.31350527419583,11.3506296441791,2.50600745668258,11.0847254551146,2.3497935475808,3.27055827973087,3.31287865703639,3.31111657077767,3.40518889325373,3.32541763653439,-0.0405582910467936,-0.134630613522855,-0.0548593568035201,2.24593861107606,0
288,144,1,-0.0103077662725253,-0.0580077285749728,0,0,10.8772412637814,2.24431837703606,11.0403867111123,2.31366378895579,10.9957657541354,2.24902221207144,11.0862329534996,2.34066036971553,3.26317237913443,3.20516465055946,3.3121160133337,3.29872972624063,3.32586988604987,-0.0489436341992735,-0.0355573471061983,-0.0626975069154398,2.24431837703606,0
289,144.5,1,-0.00911345657172703,-0.0937602535804708,0,-0,10.8583872616831,2.23401061076353,10.9847121317332,2.30404259730667,10.4841813670119,1.98854358211351,10.880882943592,2.25274074394554,3.25751617850492,3.16375592492445,3.29541363951997,3.14525441010358,3.26426488307759,-0.0378974610150475,0.112261768401335,-0.00674870457266863,2.23401061076353,0
290,145,1,0.0124181227755519,0.0133295367033454,-0,0,10.8348816939417,2.22489715419181,10.922900056439,2.29219885757907,10.4188018584075,2.0400505060122,10.6860519945567,2.17953174061231,3.2504645081825,3.26379404488585,3.27687001693169,3.12564055752225,3.205815598367,-0.026405508749189,0.12482395066025,0.0446489098155034,2.22489715419181,0
291,145.5,1,-0.0132970020201818,-0.0664630045250263,0,-0,10.809314339951,2.23731527696736,10.9312328392991,2.29102256183316,11.0151959795888,2.42466015710684,10.7655084038369,2.22176224784717,3.24279430198529,3.17633129746027,3.27936985178973,3.30455879387664,3.22965252115107,-0.0365755498044393,-0.06176449189135,0.0131417808342196,2.23731527696736,0
292,146,1,0.00700132208576431,-0.0923756257252674,0,-0,10.803835314933,2.22401827494718,10.887756670367,2.2817533608362,10.502312068769,2.06768377092524,10.6603716403246,2.18292398193893,3.24115059447991,3.14877496875465,3.26632700111009,3.15069362063071,3.19811149209737,-0.0251764066301794,0.0904569738492054,0.0430391023825405,2.22401827494718,0
293,146.5,1,-0.00230884596388865,-0.108726178800988,0,0,10.7867029954003,2.23101959703294,10.8402889822561,2.27117854811106,10.4098309401451,2.06234237822712,10.5552048798401,2.14698810350365,3.23601089862009,3.1272847198191,3.25208669467682,3.12294928204353,3.16656146395202,-0.0160757960567284,0.113061616576564,0.0694494346680701,2.23101959703294,0
294,147,1,0.0111663395531096,0.0946890036905142,-0,0,10.7817116938132,2.22871075106905,10.7926078397703,2.25995154092622,10.3706255948492,2.07441193392221,10.4639991514646,2.11837959591407,3.23451350814395,3.32920251183446,3.2377823519311,3.11118767845477,3.13919974543939,-0.00326884378715375,0.123325829689175,0.0953137627045546,2.22871075106905,0
295,147.5,1,-0.00122766922687353,0.0383948211685195,0,-0,10.7759089367383,2.23987709062216,10.8636896999887,2.26817556777551,11.410063477741,2.68134998955694,10.789703347835,2.25677435608207,3.23277268102148,3.27116750219,3.25910690999662,3.42301904332229,3.23691100435049,-0.0263342289751392,-0.190246362300813,-0.00413832332901531,2.23987709062216,0
296,148,1,-0.00880983538486039,-0.168458675452469,-0,-0,10.7830133463389,2.23864942139529,10.8792111552834,2.26926052140195,10.9187908516933,2.25860591434322,10.8720432136286,2.28172620227169,3.23490400390168,3.06644532844921,3.26376334658501,3.27563725550798,3.26161296408858,-0.0288593426833241,-0.040733251606301,-0.0267089601868982,2.23864942139529,0
297,148.5,1,0.0138229840525091,0.0201358219548806,-0,0,10.7867587638325,2.22983958601043,10.7791369620595,2.25151007466555,9.86909948846613,1.67623021313388,10.5362124907679,2.13956943982381,3.23602762914976,3.25616345110464,3.23374108861786,2.96072984653984,3.16086374723038,0.00228654053190658,0.275297782609926,0.0751638819193805,2.22983958601043,0
298,149,1,0.014870941218966,-0.0785958480404367,-0,0,10.7805707206932,2.24366257006294,10.8089026197989,2.2535271583297,11.0429853525185,2.49869671572934,10.688724429321,2.2089841115783,3.23417121620796,3.15557536816753,3.24267078593968,3.31289560575554,3.20661732879631,-0.00849956973171695,-0.0787243895475762,0.0275538874116528,2.24366257006294,0
299,149.5,1,-0.0135562200507039,-0.135197142500961,-0,-0,10.7900620745482,2.2585335112819,10.7731601945163,2.24569217909793,10.4521870864903,2.06072817187631,10.5980016094846,2.17180602183914,3.23701862236446,3.10182147986349,3.23194805835488,3.13565612594708,3.17940048284537,0.00507056400957939,0.101362496417378,0.0576181395190813,2.2585335112819,0
300,150,1,0.00112211547478151,-0.115456014433083,0,-0,10.8115769634656,2.2449772912312,10.7172824883243,2.23398617818466,10.2102369778727,1.96653488241653,10.4489196650401,2.11529880504722,3.24347308903969,3.12801707460661,3.2151847464973,3.06307109336182,3.13467589951204,0.0282883425423872,0.180401995677873,0.108797189527646,2.2449772912312,0
301,150.5,1,-0.00709221937781947,-0.152233555776193,0,0,10.8130811656571,2.24609940670598,10.6894464641049,2.2261446990757,10.4343016589794,2.14733995410334,10.4173983003177,2.11044863105622,3.24392434969714,3.09169079392095,3.20683393923146,3.13029049769381,3.12521949009532,0.0370904104656806,0.113633852003328,0.118704859601821,2.24609940670598,0
302,151,1,0.0138020626271603,0.091684252114345,0,-0,10.815256222666,2.23900718732816,10.6471520067176,2.21578658638429,10.2608066163247,2.03988107714161,10.3414782815532,2.08602690313174,3.24457686679979,3.33626111891414,3.19414560201528,3.07824198489741,3.10244348446597,0.0504312647845144,0.166334881902383,0.142133382333822,2.23900718732816,0
303,151.5,1,-0.00712399520248873,-0.0509213326538085,0,0,10.8096865431943,2.25280924995532,10.7448292785001,2.22857109505189,11.4961375205449,2.75818830921851,10.7514949799722,2.25633566261169,3.2429059629583,3.1919846303045,3.22344878355003,3.44884125616346,3.22544849399165,0.0194571794082732,-0.20593529320516,0.0174574689666542,2.25280924995532,0
304,152,1,0.00266983225604068,0.127123912674714,0,-0,10.8195898301914,2.24568525475283,10.7331172748504,2.22574062482131,10.5375313946425,2.04311741858679,10.7213512294359,2.23196115756028,3.24587694905741,3.37300086173212,3.21993518245513,3.16125941839276,3.21640536883077,0.0259417666022839,0.0846175306646528,0.0294715802266405,2.24568525475283,0
305,152.5,1,0.0186243462684296,-0.116489190504434,-0,-0,10.8193981358868,2.24835508700887,10.820817687144,2.23951019443713,11.4646349099224,2.63259079489541,11.0225036532956,2.34602263200435,3.24581944076604,3.1293302502616,3.2462453061432,3.43939047297673,3.30675109598867,-0.000425865377160051,-0.193571032210694,-0.0609316552226304,2.24835508700887,0
306,153,1,0.00379094118731563,-0.191465044420407,0,-0,10.8219337821296,2.2669794332773,10.7515293301206,2.22899268320467,10.1272465474139,1.76940480985443,10.7381975715728,2.21679232731422,3.24658013463889,3.05511509021848,3.22545879903617,3.03817396422418,3.22145927147184,0.021121335602718,0.208406170414711,0.0251208631670443,2.2669794332773,0
307,153.5,1,0.00981256180706115,-0.0240723561507124,0,0,10.842333080768,2.27077037446462,10.6639239531769,2.21366880675985,9.94210597178051,1.81656772034015,10.4301544729727,2.09563007527609,3.25269992423041,3.2286275680797,3.19917718595306,2.98263179153415,3.12904634189181,0.0535227382773549,0.270068132696259,0.123653582338602,2.27077037446462,0
308,154,1,0.00409842523097596,0.0290854997904092,-0,-0,10.8604035310022,2.28058293627168,10.694172458022,2.21631812102038,10.9903813237489,2.50140276571932,10.5783530318827,2.1681633345385,3.25812105930067,3.28720655909108,3.20825173740659,3.29711439712467,3.17350590956481,0.0498693218940884,-0.0389933378239991,0.08461514973586,2.28058293627168,0
309,154.5,1,-0.00404614721975885,0.00592535006299677,-0,0,10.8828654079733,2.28468136150266,10.7444821634438,2.22342078386959,11.1457604041783,2.47382003724883,10.7803760860656,2.25098093988544,3.26485962239198,3.27078497245497,3.22334464903315,3.3437281212535,3.23411282581968,0.0415149733588218,-0.0788684988615209,0.0307467965722945,2.28468136150266,0
310,155,1,-0.0196470247302068,0.134598833226942,0,-0,10.9026871470839,2.2806352142829,10.7699403687635,2.22768844752247,10.9157740193202,2.27075141014056,10.864126340147,2.27769230327625,3.27080614412518,3.40540497735212,3.23098211062906,3.27473220579606,3.25923790204409,0.0398240334961204,-0.00392606167087672,0.011568242081093,2.2806352142829,0
311,155.5,1,-0.0134808499473318,-0.0135615713193503,-0,-0,10.9125162172416,2.26098818955269,10.859968445007,2.24337927917905,11.556849412282,2.63453527137222,11.1491581766638,2.38415789699109,3.27375486517249,3.26019329385314,3.25799053350211,3.4670548236846,3.34474745299915,0.0157643316703826,-0.193299958512104,-0.0709925878266562,2.26098818955269,0
312,156,1,0.0104488727897736,0.0300930743419296,0,-0,10.8997495416218,2.24750733960536,10.8465357370019,2.24357743635017,10.7031736664058,2.05864723313552,11.0343599465047,2.3225700959383,3.26992486248655,3.30001793682848,3.25396072110056,3.21095209992175,3.3103079839514,0.0159641413859974,0.0589727625648071,-0.0403831214648438,2.24750733960536,0
313,156.5,1,0.00707992516547562,-0.184376347876157,0,0,10.8773320187406,2.25795621239513,10.8607945164607,2.24772067761282,10.9905355228927,2.30660029686816,11.0278552167442,2.31507500188935,3.26319960562219,3.07882325774604,3.25823835493822,3.29716065686781,3.30835656502325,0.00496125068397824,-0.033961051245615,-0.0451569594010559,2.25795621239513,0
314,157,1,-0.00907908121439644,0.0480050331991741,-0,-0,10.8720886255136,2.26503613756061,10.7542840989046,2.23158075204239,9.92216921424002,1.69876424075668,10.6159540688821,2.14788687292734,3.26162658765408,3.30963162085325,3.22628522967139,2.97665076427201,3.18478622066463,0.0353413579826896,0.28497582338207,0.076840366989444,2.26503613756061,0
315,157.5,1,0.0246487434352971,0.134665293295062,-0,0,10.8754981754201,2.25595705634621,10.8041725713846,2.23907847420341,11.2880173392751,2.62575966819641,10.8067459882735,2.23882212373972,3.26264945262603,3.3973147459211,3.24125177141538,3.38640520178254,3.24202379648204,0.0213976812106553,-0.123755749156508,0.020625656143995,2.25595705634621,0
316,158,1,0.000275883232196108,0.0983320645413727,-0,0,10.8688057791403,2.28060579978151,10.8854978916569,2.25311767621172,11.5812259397811,2.65613107643809,11.086761742829,2.35193339107354,3.26064173374209,3.35897379828346,3.26564936749708,3.47436778193434,3.3260285228487,-0.00500763375499069,-0.21372604819225,-0.06538678910661,2.28060579978151,0
317,158.5,1,-0.00484013596099517,-0.044908536311905,0,0,10.8887698451797,2.2808816830137,10.9228977166255,2.26151300854645,11.1933556189814,2.33488229265908,11.1727517363233,2.37593016532567,3.26663095355391,3.22172241724201,3.27686931498766,3.35800668569443,3.35182552089698,-0.0102383614337436,-0.0913757321405164,-0.0851945673430627,2.2808816830137,0
318,159,1,-0.000746603315599904,-0.00798761625616191,-0,-0,10.9030205746395,2.27604154705271,10.87803607918,2.2565520724882,10.4974743101054,1.95547641634396,10.9595761887399,2.28116529337637,3.27090617239185,3.26291855613569,3.263410823754,3.14924229303161,3.28787285662198,0.00749534863785195,0.121663879360241,-0.016966684230133,2.27604154705271,0
319,159.5,1,-0.00226965118605364,0.0509816048407919,0,-0,10.9081559493004,2.27529494373711,10.8709139492,2.25650778879722,10.8648626520126,2.27194318619926,10.9073573268045,2.26298900838597,3.27244678479011,3.3234283896309,3.26127418476,3.25945879560379,3.27220719804136,0.0111726000301129,0.0129879891863198,0.000239586748752796,2.27529494373711,0
320,160,1,-0.00601192951735193,-0.124532476355814,-0,-0,10.9110041082474,2.27302529255106,10.899402014739,2.26209909218364,11.1931280734927,2.45003006412715,10.9915556186474,2.30029764688661,3.27330123247421,3.14876875611839,3.2698206044217,3.35793842204782,3.29746668559422,0.00348062805250482,-0.0846371895736087,-0.0241654531200104,2.27302529255106,0
321,160.5,1,0.00464361708001283,0.136018521718635,-0,-0,10.9107281683242,2.2670133630337,10.8269139426602,2.25120944102076,10.25266958388,1.86771633634574,10.7231934087808,2.19198862235117,3.27321845049726,3.4092369722159,3.24807418279807,3.07580087516399,3.21695802263425,0.0251442676991931,0.197417575333277,0.056260427863009,2.2670133630337,0
322,161,1,0.000862493218772821,0.0653794396421982,0,0,10.9045230808606,2.27165698011372,10.9162763803207,2.26570741508556,11.690566953538,2.79597912143188,11.0488996249503,2.33204131535973,3.27135692425819,3.33673636390039,3.27488291409622,3.50717008606139,3.3146698874851,-0.00352598983802288,-0.2358131618032,-0.0433129632269051,2.27165698011372,0
323,161.5,1,-0.00672276268780344,0.00224239833880181,0,0,10.9048231367162,2.27251947333249,10.9401944293578,2.27127166297628,11.1380428946466,2.32150355323586,11.1065155790027,2.34811415876717,3.27144694101485,3.27368933935365,3.28205832880735,3.34141286839399,3.33195467370081,-0.0106113877925011,-0.0699659273791351,-0.0605077326859638,2.27251947333249,0
324,162,1,0.0107116732265471,-0.0667397964351495,0,-0,10.9058956690338,2.26579671064469,10.9249300900021,2.27051880065311,10.7838215341996,2.13296598265287,11.0164115750888,2.30567468735275,3.27176870071014,3.20502890427499,3.27747902700063,3.23514646025989,3.30492347252664,-0.00571032629048762,0.0366222404502481,-0.0331547718164975,2.26579671064469,0
325,162.5,1,-1.29579296443708,0.0508918542529597,0,-0,10.8999236789683,2.27650838387123,10.8792067611101,2.26400129122018,10.5329680343345,2.04912081218178,10.8349764955851,2.23291319509886,3.2699771036905,3.32086895794346,3.26376202833304,3.15989041030034,3.25049294867553,0.00621507535746746,0.110086693390161,0.019484155014978,2.27650838387123,1
326,163,1,-0.00424092784722423,0.144487297191484,-0,-0,10.9064549591491,0.980715419434157,10.9100000339176,2.26913854894204,11.2168567812964,2.49727383549126,10.9457475078473,2.28417387466163,3.27193648774472,3.41642378493621,3.27300001017528,3.36505703438892,3.2837242523542,-0.00106352243055641,-0.093120546644192,-0.0117877646094766,0.980715419434157,0
327,163.5,1,-0.0144655132790701,-0.000563937714904907,0,-0,9.61523389083851,0.976474491586933,10.9828748193492,2.28204074661603,11.6026416359046,2.64027527818278,11.1882126523553,2.38082994096282,2.88457016725155,2.88400622953665,3.29486244580475,3.48079249077139,3.35646379570658,-0.410292278553201,-0.596222323519833,-0.471893628455022,0.976474491586933,0
328,164,1,-2.58352059539586e-05,0.117767986182892,-0,0,8.70713821517389,0.962008978307862,10.7502320757912,2.24508070894644,8.81613447830223,0.978864045707084,10.3509174008502,2.03669994327801,2.61214146455217,2.72990945073506,3.22506962273736,2.64484034349067,3.10527522025505,-0.612928158185197,-0.0326988789385032,-0.493133755702884,0.962008978307862,0
329,164.5,1,-0.0101131147452177,-0.0740107954077697,0,-0,8.05700572892959,0.961983143101908,10.5053168402611,2.20053680797807,8.57009535208616,1.2156904934542,9.59775536641466,1.76328994702574,2.41710171867888,2.34309092327111,3.15159505207832,2.57102860562585,2.8793266099244,-0.734493333399446,-0.153926886946974,-0.462224891245523,0.961983143101908,0
330,165,1,0.0193184919799215,-0.0375937007714309,0,-0,7.60188715335262,0.951870028356691,10.1216833668371,2.12780493275379,7.08956022395524,0.581127919937297,8.50373967674186,1.37270505894261,2.28056614600579,2.24297244523435,3.03650501005113,2.12686806718657,2.55112190302256,-0.755938864045348,0.153698078819212,-0.270555757016774,0.951870028356691,0
331,165.5,1,-0.000150473725187859,0.0783927742162716,-0,0,7.27319103570352,0.971188520336612,9.78841831952797,2.05641987801596,7.11696049986712,0.904354392056626,7.76332422956719,1.14825427269551,2.18195731071106,2.26035008492733,2.93652549585839,2.13508814996014,2.32899726887016,-0.754568185147333,0.0468691607509193,-0.1470399581591,0.971188520336612,0
332,166,1,0.0146640325411916,-0.0528426187975046,-0,-0,7.06242224532908,0.971038046611424,9.54653751337812,1.99559210501483,7.50457274768904,1.25307486247354,7.45738347461935,1.09825283988362,2.11872667359872,2.06588405480122,2.86396125401344,2.25137182430671,2.23721504238581,-0.745234580414713,-0.13264515070799,-0.118488368787082,0.971038046611424,0
333,166.5,1,-0.00645435313803277,0.00196103270887833,-0,0,6.91473361834178,0.985702079152616,9.25117187151489,1.92379822146585,6.59062953294845,0.736689878835194,7.00595025113761,0.973458283541142,2.07442008550253,2.07638111821141,2.77535156145447,1.97718885988453,2.10178507534128,-0.700931475951933,0.0972312256179995,-0.0273649898387482,0.985702079152616,0
334,167,1,-0.00137077482903867,0.0150899937380352,0,0,6.82601561199186,0.979247726014583,9.02564728140734,1.86091983995602,6.83978558358431,1.01283419190624,6.83129208324958,0.954954476354482,2.04780468359756,2.06289467733559,2.7076941844222,2.05193567507529,2.04938762497487,-0.659889500824643,-0.00413099147773588,-0.00158294137731474,0.979247726014583,0
335,167.5,1,0.000508553382551638,0.0239286142699425,0,-0,6.75745865440889,0.977876951185545,8.83388484757011,1.80291459839555,6.8547823807601,1.04334328810145,6.76149290482383,0.964792781909211,2.02723759632267,2.05116621059261,2.65016545427103,2.05643471422803,2.02844787144715,-0.622927857948367,-0.0291971179053641,-0.00121027512448491,0.977876951185545,0
336,168,1,0.0201568038175158,-0.0172930202836754,-0,0,6.70809800927176,0.978385504568096,8.66615048893108,1.7490294830345,6.8156833875305,1.02867614227923,6.73927119944961,0.981340430962454,2.01242940278153,1.99513638249785,2.59984514667932,2.04470501625915,2.02178135983488,-0.587415743897795,-0.0322756134776214,-0.00935195705335357,0.978385504568096,0
337,168.5,1,-0.00995374755285756,-0.183278642660321,-0,-0,6.67405411105833,0.998542308385612,8.49179654883272,1.69463074737391,6.55496272666741,0.890680531021179,6.65023553946721,0.961932685916403,2.0022162333175,1.81893759065718,2.54753896464981,1.96648881800022,1.99507066184016,-0.545322731332316,0.0357274153172751,0.00714557147733608,0.998542308385612,0
338,169,1,-0.00465865655217773,-0.046703735021929,0,-0,6.67038018612644,0.988588560832754,8.24906359818729,1.62908680970763,5.75077903904208,0.47990822877998,6.29586857072252,0.833640374143752,2.00111405583793,1.954410320816,2.47471907945619,1.72523371171262,1.88876057121676,-0.473605023618253,0.27588034412531,0.112353484621177,0.988588560832754,0
339,169.5,1,-0.0133316123270169,-0.0639745465015039,0,-0,6.65785469112126,0.983929904280577,8.12504971903376,1.58228057784911,6.63676643964338,1.11791988775697,6.36047945425279,0.881458527127828,1.99735640733638,1.93338186083488,2.43751491571013,1.99102993189301,1.90814383627584,-0.440158508373749,0.00632647544336606,0.0892125710605416,0.983929904280577,0
340,170,1,0.0142296715892859,0.0708138320066168,0,-0,6.64442818806546,0.97059829195356,8.00008828386768,1.53692948916918,6.47908108149903,0.957431687863781,6.37982289572747,0.89984147187243,1.99332845641964,2.06414228842626,2.40002648516031,1.94372432444971,1.91394686871824,-0.406698028740667,0.0496041319699287,0.0793815877013977,0.97059829195356,0
341,170.5,1,0.0147154667468172,0.104372590896168,-0,0,6.62169802359938,0.984827963542846,7.95728264044789,1.50671382716296,7.08722255661662,1.29266688166425,6.63964177145054,1.00924124263999,1.98650940707981,2.09088199797598,2.38718479213437,2.12616676698499,1.99189253143516,-0.400675385054551,-0.139657359905172,-0.00538312435534793,0.984827963542846,0
342,171,1,-0.00456957966438242,-0.0993941206167978,0,-0,6.62001658006241,0.999543430289663,7.91828032781174,1.48005885152898,7.07954209532621,1.19443655135206,6.83752606534417,1.08134347431271,1.98600497401872,1.88661085340193,2.37548409834352,2.12386262859786,2.05125781960325,-0.389479124324798,-0.137857654579138,-0.0652528455845274,0.999543430289663,0
343,171.5,1,0.00631485217280839,0.0351191433158662,-0,-0,6.63355503633335,0.99497385062528,7.76129246368215,1.43608051352835,5.97894069189611,0.533944194474082,6.56733092230994,0.961417444644057,1.99006651090001,2.02518565421587,2.32838773910464,1.79368220756883,1.97019927669298,-0.338321228204639,0.196384303331172,0.0198672342070247,0.99497385062528,0
344,172,1,0.000322895018940283,0.0914122313521214,0,0,6.63846237605863,1.00128870279809,7.70676255212442,1.40880488756661,6.86200181872652,1.17843360651325,6.6588324643708,1.00146858007839,1.99153871281759,2.08295094416971,2.31202876563733,2.05860054561796,1.99764973931124,-0.320490052819738,-0.0670618328003676,-0.00611102649365258,1.00128870279809,0
345,172.5,1,0.00326696025745146,-0.0248802809523513,0,-0,6.64821236603913,1.00161159781703,7.68097480873304,1.38819737434065,7.10203876826718,1.24622341384802,6.81822243064584,1.06360051643075,1.99446370981174,1.96958342885939,2.30429244261991,2.13061163048015,2.04546672919375,-0.309828732808172,-0.136147920668415,-0.0510030193820143,1.00161159781703,0
346,173,1,0.0121465335207934,-0.148382291511833,-0,0,6.65536025404442,1.00487855807448,7.58579985301056,1.35808743011416,6.42274709347411,0.797932157335885,6.69796133284156,1.00832842039876,1.99660807621333,1.84822578470149,2.27573995590317,1.92682412804223,2.00938839985247,-0.279131879689844,0.069783948171092,-0.0127803236391415,1.00487855807448,0
347,173.5,1,0.00976125855929086,0.111048182131422,0,0,6.66363073590557,1.01702509159527,7.43941375115494,1.31962886664049,5.90586038458882,0.579119863952802,6.40297526558603,0.890940332345927,1.99908922077167,2.11013740290309,2.23182412534648,1.77175811537664,1.92089257967581,-0.232734904574809,0.227331105395027,0.0781966410958637,1.01702509159527,0
348,174,1,-0.0147647194606153,-0.11897053135707,0,0,6.68156660672917,1.02678635015456,7.4621122549035,1.30868210310787,7.38360572509177,1.52114414576253,6.71816503817085,1.02878301969458,2.00446998201875,1.88549945066168,2.23863367647105,2.21508171752753,2.01544951145125,-0.234163694452298,-0.210611735508778,-0.0109795294325021,1.02678635015456,0
349,174.5,1,0.00531002387959,0.0234413044158408,-0,0,6.70388297486499,1.01202163069395,7.34322272405963,1.27691465315448,6.0627103841704,0.603610154509431,6.49449747180574,0.934129621546712,2.0111648924595,2.03460619687534,2.20296681721789,1.81881311525112,1.94834924154172,-0.191801924758395,0.192351777208376,0.0628156509177749,1.01202163069395,0
350,175,1,0.0056509074200759,-0.12999741417052,-0,0,6.70473971309944,1.01733165457354,7.32709231381435,1.26176917251296,6.91275354245494,1.20436300857019,6.63759206145641,0.996957710172517,2.01142191392983,1.88142449975931,2.1981276941443,2.07382606273648,1.99127761843692,-0.186705780214472,-0.0624041488066513,0.0201442954929103,1.01733165457354,0
351,175.5,1,-0.00295501998184864,0.0173644357832148,0,0,6.71064945374315,1.02298256199362,7.22128758645892,1.23327900604823,6.09351482025809,0.668730507220733,6.44292359608096,0.916942580384969,2.01319483612294,2.03055927190616,2.16638627593768,1.82805444607743,1.93287707882429,-0.153191439814732,0.185140390045517,0.0803177572986546,1.02298256199362,0
352,176,1,-0.00933809177961427,-0.0551985031145884,0,-0,6.72043717961382,1.02002754201177,7.21550858203675,1.22106020300528,6.93384053733333,1.23248978607258,6.60514049356904,0.988092616464656,2.01613115388415,1.96093265076956,2.16465257461103,2.0801521612,1.98154214807071,-0.148521420726881,-0.0640210073158531,0.034589005813433,1.02002754201177,0
353,176.5,1,-0.00846355760739143,-0.0541249472441382,-0,-0,6.72433356774144,1.01068945023215,7.16291962076171,1.20273384998665,6.497660125194,0.900591003165651,6.57410365359363,0.973081011684935,2.01730007032243,1.96317512307829,2.14887588622851,1.9492980375582,1.97223109607809,-0.131575815906081,0.0680020327642312,0.0450689742443418,1.01068945023215,0
354,177,1,0.00272637869454558,0.222036864439535,0,0,6.71772294765116,1.00222589262476,7.11742181459471,1.18602847489547,6.51745626700344,0.939223839165272,6.55843741430577,0.966484796086744,2.01531688429535,2.23735374873488,2.13522654437841,1.95523688010103,1.96753122429173,-0.119909660083065,0.0600800041943146,0.0477856600036155,1.00222589262476,0
355,177.5,1,-0.0056087834462977,0.117715293429418,0,0,6.70463195598057,1.00495227131931,7.22286502308503,1.19521569215213,7.89409167041112,1.72461747984559,7.04948947268896,1.16301890065125,2.01138958679417,2.12910488022359,2.16685950692551,2.36822750112334,2.11484684180669,-0.155469920131337,-0.356837914329164,-0.103457255012516,1.00495227131931,0
356,178,1,-0.410873851088336,0.0228621901427028,0,0,6.69819464050571,0.999343487873009,7.23102129130231,1.19181933992511,7.07007103556044,1.05891681931112,7.12366513942783,1.17340421158441,2.00945839215171,2.03232058229441,2.16930638739069,2.12102131066813,2.13709954182835,-0.15984799523898,-0.11156291851642,-0.127641149676638,0.999343487873009,1
357,178.5,1,-0.00332017555853123,0.0775390686323039,-0,0,6.688079736227,0.588469636784672,7.18024251415684,1.17949629279552,6.57010215140772,0.811980192211209,6.9688754314282,1.09708501239338,2.0064239208681,2.0839629895004,2.15407275424705,1.97103064542231,2.09066262942846,-0.147648833378951,0.0353932754457862,-0.0842387085603602,0.588469636784672,0
358,179,1,0.00673492420517348,0.0891162847174914,-0,0,6.27012545214357,0.585149461226141,7.16815511555295,1.17318931861955,6.96853361715457,1.12637594350239,6.96307910627717,1.09220510943909,1.88103763564307,1.97015392036056,2.15044653466588,2.09056008514637,2.08892373188315,-0.269408899022813,-0.2095224495033,-0.207886096240077,0.585149461226141,0
359,179.5,1,0.0196293732468495,0.0125370441501946,-0,0,5.97423727772664,0.591884385431315,7.09443565992157,1.15697045286451,6.40997360961387,0.791173597824097,6.74974978899491,1.00569521333216,1.79227118331799,1.80480822746819,2.12833069797647,1.92299208288416,2.02492493669847,-0.336059514658479,-0.130720899566168,-0.232653753380479,0.591884385431315,0
360,180,1,0.012706430716689,-0.0673000793555384,-0,-0,5.77385047983996,0.611513758678164,6.9499806811093,1.12786683407165,5.69474951967599,0.462158006079183,6.32907433863253,0.845365973074923,1.73215514395199,1.66485506459645,2.08499420433279,1.7084248559028,1.89872230158976,-0.352839060380799,0.0237302880491914,-0.166567157637771,0.611513758678164,0
361,180.5,1,-0.000865556012817694,-0.0120208932728675,0,0,5.65320909456614,0.624220189394853,6.76806560940817,1.09007171788193,5.23340371205385,0.340862752862028,5.84919426594743,0.675021083950816,1.69596272836984,1.68394183509697,2.03041968282245,1.57002111361616,1.75475827978423,-0.334456954452611,0.125941614753686,-0.0587955514143883,0.624220189394853,0
362,181,1,0.00756436674284385,0.0695713134679111,-0,0,5.58146655559115,0.623354633382035,6.64234105937024,1.058903066182,5.5666063200607,0.658010077749122,5.64030304441482,0.623439598773569,1.67443996667734,1.74401128014526,1.99270231781107,1.66998189601821,1.69209091332445,-0.318262351133728,0.0044580706591355,-0.0176509466471007,0.623354633382035,0
363,181.5,1,0.00341648892011457,0.0847296360178877,0,0,5.53038122229584,0.630919000124879,6.5754842526638,1.03653117607478,5.92007492064881,0.864102708077881,5.66634335721549,0.66125750453532,1.65911436668875,1.74384400270664,1.97264527579914,1.77602247619464,1.69990300716465,-0.313530909110389,-0.11690810950589,-0.0407886404758941,0.630919000124879,0
364,182,1,-0.0079867577817662,-0.0859582637321918,-0,-0,5.50218585573197,0.634335489044994,6.5169542497287,1.01594854074517,5.8493085679183,0.77452008734818,5.70783681796595,0.693263372949534,1.65065575671959,1.5646974929874,1.95508627491861,1.75479257037549,1.71235104538979,-0.30443051819902,-0.104136813655899,-0.0616952886701958,0.634335489044994,0
365,182.5,1,0.00624958334749689,0.110455965789711,0,0,5.48586558805737,0.626348731263228,6.36894619461029,0.980829724199024,4.93064620737728,0.245308680642078,5.41946069443536,0.585715054783511,1.64575967641721,1.75621564220692,1.91068385838309,1.47919386221318,1.62583820833061,-0.264924181965875,0.166565814204028,0.019921468086604,0.626348731263228,0
